book_id,title,authors,language_code,primary_genre,average_rating,ratings_count,item_idx
1010,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,en-US,EN-US,4.65,93001,1009
1011,People of the Book,Geraldine Brooks,eng,ENG,4.0,95796,1010
1012,The Secret Keeper,Kate Morton,unknown,UNKNOWN,4.13,89460,1011
1013,Better Homes and Gardens New Cook Book  ,Better Homes and Gardens,unknown,UNKNOWN,4.14,93640,1012
1014,"So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4)",Douglas Adams,eng,ENG,4.08,93774,1013
1015,Steppenwolf,"Hermann Hesse, Basil Creighton",eng,ENG,4.11,80769,1014
1016,"The Surgeon (Rizzoli & Isles, #1)",Tess Gerritsen,en-GB,EN-GB,4.1,89468,1015
1017,The Girl You Left Behind,Jojo Moyes,eng,ENG,3.95,80991,1016
1018,"Royal Assassin (Farseer Trilogy, #2)",Robin Hobb,eng,ENG,4.21,82608,1017
1019,Childhood's End,Arthur C. Clarke,en-US,EN-US,4.09,87141,1018
1020,The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",en-US,EN-US,4.0,113066,1019
1021,"Animal, Vegetable, Miracle: A Year of Food Life","Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",en-US,EN-US,4.03,83881,1020
1022,"Heir of Fire (Throne of Glass, #3)",Sarah J. Maas,eng,ENG,4.53,123843,1021
1023,"Lord of Chaos (Wheel of Time, #6)",Robert Jordan,eng,ENG,4.1,91046,1022
1024,"The Sweetness at the Bottom of the Pie (Flavia de Luce, #1)",Alan Bradley,eng,ENG,3.81,99841,1023
1025,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,en-US,EN-US,3.92,82090,1024
1026,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,eng,ENG,4.43,87098,1025
1027,"The Blood of Olympus (The Heroes of Olympus, #5)",Rick Riordan,eng,ENG,4.41,110719,1026
1028,Truly Madly Guilty,Liane Moriarty,eng,ENG,3.55,90477,1027
1029,"Saga, Vol. 1 (Saga, #1)","Brian K. Vaughan, Fiona Staples",eng,ENG,4.25,131906,1028
1030,The Art of Fielding,Chad Harbach,eng,ENG,3.99,81712,1029
1031,A Moveable Feast,Ernest Hemingway,eng,ENG,4.04,69992,1030
1032,"Fablehaven (Fablehaven, #1)",Brandon Mull,eng,ENG,4.08,99390,1031
1033,"The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket, Brett Helquist",eng,ENG,3.91,118624,1032
1034,"Grave Peril (The Dresden Files, #3)",Jim Butcher,eng,ENG,4.18,97736,1033
1035,Einstein: His Life and Universe,Walter Isaacson,eng,ENG,4.08,71156,1034
1036,"Effortless (Thoughtless, #2)",S.C. Stephens,eng,ENG,4.37,83085,1035
1037,The Street Lawyer,John Grisham,eng,ENG,3.81,80577,1036
1038,"Roll of Thunder, Hear My Cry (Logans, #4)",Mildred D. Taylor,eng,ENG,3.79,92980,1037
1039,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)","Seth Grahame-Smith, Jane Austen",eng,ENG,3.28,103995,1038
1040,Let's Explore Diabetes with Owls,David Sedaris,eng,ENG,3.8,81616,1039
1041,The Idiot,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",eng,ENG,4.18,74642,1040
1042,Dirk Gently's Holistic Detective Agency (Dirk Gently #1),Douglas Adams,en-US,EN-US,3.97,89569,1041
1043,"Rodrick Rules (Diary of a Wimpy Kid, #2)",Jeff Kinney,en-US,EN-US,4.1,91831,1042
1044,Why Not Me?,Mindy Kaling,eng,ENG,3.89,74199,1043
1045,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",Veronica Roth,eng,ENG,4.1,97058,1044
1046,Modern Romance,"Aziz Ansari, Eric Klinenberg",eng,ENG,3.85,94231,1045
1047,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",eng,ENG,4.24,85136,1046
1048,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,en-US,EN-US,4.07,45382,1047
1049,"Elantris (Elantris, #1)",Brandon Sanderson,eng,ENG,4.17,95950,1048
1050,"The Knife of Never Letting Go (Chaos Walking, #1)",Patrick Ness,eng,ENG,3.96,99638,1049
1051,One Thousand White Women: The Journals of May Dodd (One Thousand White Women#1),Jim Fergus,eng,ENG,3.88,84367,1050
1052,Handle with Care,Jodi Picoult,eng,ENG,3.96,90138,1051
1053,"Song of Susannah (The Dark Tower, #6)","Stephen King, Darrel Anderson",eng,ENG,3.98,84957,1052
1054,"Reached (Matched, #3)",Ally Condie,unknown,UNKNOWN,3.56,109290,1053
1055,Midnight's Children,Salman Rushdie,eng,ENG,3.99,75502,1054
1056,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,eng,ENG,3.86,82535,1055
1057,The Testament,John Grisham,unknown,UNKNOWN,3.83,80377,1056
1058,"Murder at the Vicarage (Miss Marple, #1)",Agatha Christie,eng,ENG,4.03,93963,1057
1059,"Among the Hidden (Shadow Children, #1)",Margaret Peterson Haddix,eng,ENG,3.97,94478,1058
1060,In Defense of Food: An Eater's Manifesto,Michael Pollan,en-US,EN-US,4.07,80434,1059
1061,The Witch of Blackbird Pond,Elizabeth George Speare,en-US,EN-US,3.97,105770,1060
1062,"The Heir (The Selection, #4)",Kiera Cass,eng,ENG,3.85,111044,1061
1063,"Shopaholic Ties the Knot (Shopaholic, #3)",Sophie Kinsella,eng,ENG,3.77,88139,1062
1064,The Woman in White,"Wilkie Collins, Matthew Sweet",eng,ENG,3.98,93134,1063
1065,"Career of Evil (Cormoran Strike, #3)","Robert Galbraith, J.K. Rowling",eng,ENG,4.21,66979,1064
1066,"The Summer I Turned Pretty (Summer, #1)",Jenny Han,en-US,EN-US,3.96,104730,1065
1067,"Four to Score (Stephanie Plum, #4)",Janet Evanovich,en-US,EN-US,4.17,106871,1066
1068,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,en-US,EN-US,4.06,80906,1067
1069,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",en-US,EN-US,3.95,85006,1068
1070,"Darkfever (Fever, #1)",Karen Marie Moning,eng,ENG,4.14,110812,1069
1071,"Stone of Tears (Sword of Truth, #2)",Terry Goodkind,en-US,EN-US,4.1,83235,1070
1072,Heart of the Matter,Emily Giffin,en-US,EN-US,3.73,83461,1071
1073,Vanity Fair,"William Makepeace Thackeray, John Carey",eng,ENG,3.76,91323,1072
1074,The Sirens of Titan,Kurt Vonnegut Jr.,en-GB,EN-GB,4.16,72493,1073
1075,Dolores Claiborne,"Stephen King, Dominique Dill",fre,FRE,3.81,71053,1074
1076,The Nest,Cynthia D'Aprix Sweeney,eng,ENG,3.45,79762,1075
1077,"Fables, Vol. 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",eng,ENG,3.99,101016,1076
1078,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,en-GB,EN-GB,3.98,75665,1077
1079,"The Celestine Prophecy (Celestine Prophecy, #1)",James Redfield,en-US,EN-US,3.6,72675,1078
1080,My Life Next Door,Huntley Fitzpatrick,eng,ENG,4.02,102012,1079
1081,Winter of the World (The Century Trilogy #2),Ken Follett,eng,ENG,4.29,71971,1080
1082,Colorless Tsukuru Tazaki and His Years of Pilgrimage,"Haruki Murakami, Philip Gabriel",eng,ENG,3.82,67873,1081
1083,Lucky,Alice Sebold,eng,ENG,3.77,77462,1082
1084,To the Lighthouse,Virginia Woolf,eng,ENG,3.76,83066,1083
1085,Five Point Someone,Chetan Bhagat,en-GB,EN-GB,3.43,67438,1084
1086,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",Laurell K. Hamilton,eng,ENG,4.02,104252,1085
1087,I Am the Messenger,Markus Zusak,en-US,EN-US,4.09,93119,1086
1088,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",eng,ENG,3.92,87427,1087
1089,"Equal Rites (Discworld, #3; Witches #1)",Terry Pratchett,eng,ENG,4.0,88673,1088
1090,House of Leaves,Mark Z. Danielewski,eng,ENG,4.13,75469,1089
1091,"Cruel & Unusual (Kay Scarpetta, #4)",Patricia Cornwell,nl,NL,4.11,83695,1090
1092,Sycamore Row,John Grisham,eng,ENG,3.98,56315,1091
1093,"Awakened (House of Night, #8)","P.C. Cast, Kristin Cast",en-US,EN-US,4.02,101234,1092
1094,My Ántonia,Willa Cather,eng,ENG,3.76,81102,1093
1095,"Life As We Knew It (Last Survivors, #1)",Susan Beth Pfeffer,eng,ENG,3.89,94282,1094
1096,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",eng,ENG,4.02,74511,1095
1097,90 Minutes in Heaven: A True Story of Death and Life,"Don Piper, Cecil Murphey",unknown,UNKNOWN,3.91,67937,1096
1098,The Longest Ride,Nicholas Sparks,eng,ENG,4.14,71276,1097
1099,Tao Te Ching,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",eng,ENG,4.31,39863,1098
1100,"Kane and Abel (Kane and Abel, #1)",Jeffrey Archer,en-US,EN-US,4.27,74052,1099
1101,Change of Heart,Jodi Picoult,en-US,EN-US,3.91,86471,1100
1102,Dry,Augusten Burroughs,eng,ENG,4.01,70550,1101
1103,Sam's Letters to Jennifer,James Patterson,unknown,UNKNOWN,4.15,77538,1102
1104,"Grey (Fifty Shades, #4)",E.L. James,en-GB,EN-GB,3.76,75320,1103
1105,Dune Messiah (Dune Chronicles #2),Frank Herbert,eng,ENG,3.86,82580,1104
1106,The Great Divorce,C.S. Lewis,en-US,EN-US,4.28,75031,1105
1107,Little Earthquakes,Jennifer Weiner,unknown,UNKNOWN,3.76,77592,1106
1108,The Complete Fairy Tales,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",eng,ENG,4.28,90999,1107
1109,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",Mark Cotta Vaz,en-US,EN-US,4.34,82399,1108
1110,"Maybe Someday (Maybe, #1)",Colleen Hoover,eng,ENG,4.33,81707,1109
1111,Mr. Maybe,Jane Green,eng,ENG,3.41,78132,1110
1112,"Anne of the Island (Anne of Green Gables, #3)",L.M. Montgomery,eng,ENG,4.21,97049,1111
1113,Thus Spoke Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",eng,ENG,4.05,65362,1112
1114,North and South,"Elizabeth Gaskell, Alan Shelston",eng,ENG,4.13,95274,1113
1115,A Stolen Life,Jaycee Dugard,en-US,EN-US,3.89,72713,1114
1116,"The Immortals of Meluha (Shiva Trilogy, #1)",Amish Tripathi,eng,ENG,4.0,62784,1115
1117,"The Lost World (Jurassic Park, #2)",Michael Crichton,eng,ENG,3.72,83389,1116
1118,"Requiem (Delirium, #3)",Lauren Oliver,eng,ENG,3.74,100593,1117
1119,"A Crown of Swords (Wheel of Time, #7)",Robert Jordan,eng,ENG,4.0,86421,1118
1120,Aesop's Fables,"Aesop, Laura Harris, Laura Gibbs",eng,ENG,4.05,88508,1119
1121,"Blood Meridian, or the Evening Redness in the West",Cormac McCarthy,eng,ENG,4.18,71095,1120
1122,"Finale (Hush, Hush, #4)",Becca Fitzpatrick,eng,ENG,4.22,107569,1121
1123,Skeleton Crew,Stephen King,eng,ENG,3.93,82320,1122
1124,Lullaby,Chuck Palahniuk,unknown,UNKNOWN,3.73,66713,1123
1125,2 States: The Story of My Marriage,Chetan Bhagat,eng,ENG,3.42,67866,1124
1126,"Vampire Knight, Vol. 1 (Vampire Knight, #1)","Matsuri Hino, Tomo Kimura",eng,ENG,4.1,89733,1125
1127,"Summer Knight (The Dresden Files, #4)",Jim Butcher,eng,ENG,4.3,91012,1126
1128,"Dragonflight (Dragonriders of Pern, #1)","Anne McCaffrey, Teodor Panasiński",eng,ENG,4.1,95378,1127
1129,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",eng,ENG,3.81,108399,1128
1130,Ugly Love,Colleen Hoover,eng,ENG,4.3,107583,1129
1131,"Chocolat (Chocolat, #1)",Joanne Harris,eng,ENG,3.95,84770,1130
1132,The Amityville Horror,Jay Anson,eng,ENG,3.82,80959,1131
1133,The English Patient,Michael Ondaatje,unknown,UNKNOWN,3.88,83741,1132
1134,"Gabriel's Rapture (Gabriel's Inferno, #2)",Sylvain Reynard,eng,ENG,4.22,91213,1133
1135,Dubliners,"James Joyce, Jeri Johnson",eng,ENG,3.85,73140,1134
1136,Let the Great World Spin,Colum McCann,en-US,EN-US,3.93,71515,1135
1137,"The Eternity Code (Artemis Fowl, #3)",Eoin Colfer,eng,ENG,4.04,94437,1136
1138,Tell No One,Harlan Coben,eng,ENG,4.11,78070,1137
1139,The Tommyknockers,Stephen King,eng,ENG,3.48,89262,1138
1140,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,eng,ENG,3.96,109881,1139
1141,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Austin Kleon,en-US,EN-US,3.86,93625,1140
1142,Cryptonomicon,Neal Stephenson,eng,ENG,4.25,72683,1141
1143,"Beautiful Bastard (Beautiful Bastard, #1)",Christina Lauren,eng,ENG,4.05,111668,1142
1144,Prodigal Summer,Barbara Kingsolver,en-US,EN-US,3.98,78529,1143
1145,We Were the Mulvaneys,Joyce Carol Oates,eng,ENG,3.7,77251,1144
1146,Understanding Comics: The Invisible Art,Scott McCloud,en-US,EN-US,3.98,77277,1145
1147,"Beautiful Darkness (Caster Chronicles, #2)","Kami Garcia, Margaret Stohl",en-US,EN-US,3.84,95447,1146
1148,The Psychopath Test: A Journey Through the Madness Industry,Jon Ronson,eng,ENG,3.91,44097,1147
1149,Vanishing Acts,Jodi Picoult,en-US,EN-US,3.68,79662,1148
1150,Absolute Power,David Baldacci,eng,ENG,4.15,72481,1149
1151,"Hot Six (Stephanie Plum, #6)",Janet Evanovich,eng,ENG,4.18,99329,1150
1152,The Time Keeper,Mitch Albom,eng,ENG,3.85,72277,1151
1153,"A Dirty Job (Grim Reaper, #1)",Christopher Moore,en-US,EN-US,4.08,78523,1152
1154,Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,en-US,EN-US,4.24,66406,1153
1155,"The Amulet of Samarkand (Bartimaeus, #1)",Jonathan Stroud,en-US,EN-US,3.99,86062,1154
1156,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",en-US,EN-US,3.91,71023,1155
1157,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",en-US,EN-US,3.85,70241,1156
1158,Exodus,Leon Uris,eng,ENG,4.33,77258,1157
1159,Stones from the River,Ursula Hegi,en-GB,EN-GB,4.07,80056,1158
1160,"The Big Sleep (Philip Marlowe, #1)",Raymond Chandler,eng,ENG,4.04,84489,1159
1161,Cannery Row,John Steinbeck,eng,ENG,4.02,81598,1160
1162,Seriously... I'm Kidding,Ellen DeGeneres,en-US,EN-US,3.72,74358,1161
1163,"The Miserable Mill (A Series of Unfortunate Events, #4)","Lemony Snicket, Brett Helquist",en-US,EN-US,3.83,101325,1162
1164,The Snow Child,Eowyn Ivey,eng,ENG,3.95,72328,1163
1165,"Wait for You (Wait for You, #1)","J. Lynn, Jennifer L. Armentrout",eng,ENG,4.19,106236,1164
1166,"The Last Straw (Diary of a Wimpy Kid, #3)",Jeff Kinney,eng,ENG,4.11,82518,1165
1167,The Divine Comedy,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",eng,ENG,4.06,74130,1166
1168,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",eng,ENG,4.01,69975,1167
1169,"Onyx (Lux, #2)",Jennifer L. Armentrout,eng,ENG,4.33,111448,1168
1170,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,eng,ENG,4.28,109183,1169
1171,The Birth of Venus,Sarah Dunant,en-US,EN-US,3.79,78129,1170
1172,"The Opal Deception  (Artemis Fowl, #4)",Eoin Colfer,eng,ENG,4.04,95638,1171
1173,"The Girl in the Spider's Web (Millennium, #4)","David Lagercrantz, Stieg Larsson, George Goulding",eng,ENG,3.73,53751,1172
1174,The Girls,Emma Cline,eng,ENG,3.49,76761,1173
1175,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,en-US,EN-US,4.18,92952,1174
1176,Mystic River,Dennis Lehane,en-US,EN-US,4.19,86103,1175
1177,"Warm Bodies (Warm Bodies, #1)",Isaac Marion,unknown,UNKNOWN,3.93,66381,1176
1178,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",eng,ENG,3.84,84682,1177
1179,The Moon is a Harsh Mistress,Robert A. Heinlein,eng,ENG,4.17,80366,1178
1180,The Forty Rules of Love,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",eng,ENG,4.17,35283,1179
1181,"High Five (Stephanie Plum, #5)",Janet Evanovich,eng,ENG,4.17,92737,1180
1182,Joyland,Stephen King,eng,ENG,3.9,75018,1181
1183,"Attack on Titan, Vol. 1 (Attack on Titan, #1)","Hajime Isayama, Sheldon Drzka",eng,ENG,4.42,82565,1182
1184,Tender Is the Night,F. Scott Fitzgerald,en-US,EN-US,3.83,79008,1183
1185,Cold Sassy Tree,Olive Ann Burns,unknown,UNKNOWN,3.99,82281,1184
1186,The Glass Menagerie,Tennessee Williams,eng,ENG,3.67,90032,1185
1187,My Brilliant Friend (The Neapolitan Novels #1),"Elena Ferrante, Ann Goldstein",eng,ENG,3.88,64637,1186
1188,The 4-Hour Workweek,Timothy Ferriss,eng,ENG,3.84,66129,1187
1189,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams  Reaching Your Destiny,Robin S. Sharma,eng,ENG,3.77,52031,1188
1190,Rules of Civility,Amor Towles,eng,ENG,3.99,75541,1189
1191,"Ringworld (Ringworld, #1)",Larry Niven,eng,ENG,3.96,76925,1190
1192,Between Shades of Gray,Ruta Sepetys,eng,ENG,4.36,87718,1191
1193,Frindle,"Andrew Clements, Brian Selznick",en-US,EN-US,3.79,83351,1192
1194,"Dog Days (Diary of a Wimpy Kid, #4)",Jeff Kinney,en-US,EN-US,4.14,78592,1193
1195,The Round House,Louise Erdrich,eng,ENG,3.91,67928,1194
1196,"A Wind in the Door (A Wrinkle in Time Quintet, #2)",Madeleine L'Engle,eng,ENG,4.07,87277,1195
1197,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",Veronica Roth,eng,ENG,4.18,81621,1196
1198,A Little Life,Hanya Yanagihara,eng,ENG,4.27,66782,1197
1199,"Y: The Last Man, Vol. 1: Unmanned","Brian K. Vaughan, Pia Guerra, José Marzán Jr.",eng,ENG,4.12,81326,1198
1200,"The Alloy of Law (Mistborn, #4)",Brandon Sanderson,eng,ENG,4.2,72185,1199
1201,"Dead Reckoning (Sookie Stackhouse, #11)",Charlaine Harris,eng,ENG,3.77,87066,1200
1202,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",eng,ENG,3.9,80075,1201
1203,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",Benjamin Alire Sáenz,unknown,UNKNOWN,4.34,108884,1202
1204,The Invisible Man,H.G. Wells,eng,ENG,3.62,84778,1203
1205,Hard-Boiled Wonderland and the End of the World,"Haruki Murakami, Alfred Birnbaum",eng,ENG,4.15,63764,1204
1206,By the River Piedra I Sat Down and Wept,"Paulo Coelho, Alan R. Clarke",eng,ENG,3.57,62106,1205
1207,The Swiss Family Robinson  ,"Johann David Wyss, Scott McKowen, Arthur Pober",eng,ENG,3.92,78355,1206
1208,Four Past Midnight ,Stephen King,en-GB,EN-GB,3.9,76376,1207
1209,"The Marriage Bargain (Marriage to a Billionaire, #1)",Jennifer Probst,eng,ENG,3.81,91630,1208
1210,"Anne of Avonlea (Anne of Green Gables, #2)",L.M. Montgomery,en-US,EN-US,4.21,99918,1209
1211,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",en-US,EN-US,4.15,82102,1210
1212,We Are All Completely Beside Ourselves,Karen Joy Fowler,eng,ENG,3.71,59973,1211
1213,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,eng,ENG,3.74,74517,1212
1214,Ulysses,James Joyce,eng,ENG,3.74,76791,1213
1215,Someone Like You,Sarah Dessen,eng,ENG,3.94,84358,1214
1216,Moloka'i,Alan Brennert,en-US,EN-US,4.15,75307,1215
1217,"The Witching Hour (Lives of the Mayfair Witches, #1)",Anne Rice,eng,ENG,4.1,79824,1216
1218,"This Present Darkness (Darkness, #1)",Frank E. Peretti,eng,ENG,4.24,71815,1217
1219,"The Coincidence of Callie & Kayden (The Coincidence, #1)",Jessica Sorensen,eng,ENG,4.21,97615,1218
1220,Fates and Furies,Lauren Groff,eng,ENG,3.56,66085,1219
1221,Summer Sisters,Judy Blume,unknown,UNKNOWN,3.83,73515,1220
1222,Stuart Little,"E.B. White, Garth Williams",en-US,EN-US,3.88,89033,1221
1223,"The Foundation Trilogy (Foundation, #1-3)",Isaac Asimov,eng,ENG,4.39,72311,1222
1224,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,en-US,EN-US,4.06,32626,1223
1225,"The Austere Academy (A Series of Unfortunate Events, #5)","Lemony Snicket, Brett Helquist",eng,ENG,3.97,99311,1224
1226,"Seven Up (Stephanie Plum, #7)",Janet Evanovich,en-US,EN-US,4.15,94506,1225
1227,"The Awakening (Darkest Powers, #2)",Kelley Armstrong,eng,ENG,4.16,95026,1226
1228,"Death Masks (The Dresden Files, #5)",Jim Butcher,eng,ENG,4.32,83664,1227
1229,Stellaluna,Janell Cannon,en-US,EN-US,4.22,87423,1228
1230,Before They Are Hanged (The First Law #2),Joe Abercrombie,eng,ENG,4.27,68865,1229
1231,Loving Frank,Nancy Horan,en-US,EN-US,3.73,72734,1230
1232,"Hard Eight (Stephanie Plum, #8)","Janet Evanovich, Lorelei King",en-US,EN-US,4.17,93057,1231
1233,"The Vile Village (A Series of Unfortunate Events, #7)","Lemony Snicket, Brett Helquist",eng,ENG,3.94,89733,1232
1234,Sybil: The Classic True Story of a Woman Possessed by Sixteen Personalities,Flora Rheta Schreiber,en-US,EN-US,3.99,72493,1233
1235,Cosmos,Carl Sagan,eng,ENG,4.35,76440,1234
1236,Haunted,Chuck Palahniuk,eng,ENG,3.59,68861,1235
1237,The Shell Seekers,Rosamunde Pilcher,eng,ENG,4.13,73573,1236
1238,What Is the What,Dave Eggers,eng,ENG,4.16,59333,1237
1239,Chronicle of a Death Foretold,"Gabriel García Márquez, Gregory Rabassa",eng,ENG,3.95,56200,1238
1240,"A Scandal in Bohemia (The Adventures of Sherlock Holmes, #1)","Ronald Holt, Arthur Conan Doyle",unknown,UNKNOWN,4.22,65422,1239
1241,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",eng,ENG,4.02,71868,1240
1242,The Lowland,Jhumpa Lahiri,eng,ENG,3.82,62231,1241
1243,"The Ruins of Gorlan (Ranger's Apprentice, #1)",John Flanagan,eng,ENG,4.2,83085,1242
1244,Wintergirls,Laurie Halse Anderson,eng,ENG,3.98,87665,1243
1245,The Brethren,John Grisham,unknown,UNKNOWN,3.71,69351,1244
1246,"Assassin's Quest (Farseer Trilogy, #3)",Robin Hobb,eng,ENG,4.18,67125,1245
1247,Rosemary's Baby,Ira Levin,eng,ENG,3.96,78766,1246
1248,"The Talisman (The Talisman, #1)","Stephen King, Peter Straub",en-US,EN-US,4.12,79508,1247
1249,"The Path of Daggers (Wheel of Time, #8)",Robert Jordan,eng,ENG,3.9,74815,1248
1250,The Dharma Bums,Jack Kerouac,en-US,EN-US,3.94,62454,1249
1251,"The Reckoning (Darkest Powers, #3)",Kelley Armstrong,en-GB,EN-GB,4.21,92922,1250
1252,"Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity",Katherine Boo,en-US,EN-US,3.97,69596,1251
